states,replicate,chain,lag,direct_singular_values,mae,max_error,one_step_power_prediction
50,10,metastable_reversible,4,"[0.9705365680620819, 0.0020650490232484195, 0.0018300566844713958, 0.0016778000829291639, 0.0013154251920826092, 0.0009241017772723159, 0.0008972696059232535, 0.0008345623455360269]",5.238051745820593e-17,3.3306690738754696e-16,"[0.9705365680620822, 0.002065049023248453, 0.0018300566844713878, 0.0016778000829291617, 0.0013154251920825789, 0.0009241017772723183, 0.0008972696059232617, 0.0008345623455360254]"
50,10,metastable_reversible,8,"[0.9419412299457242, 4.264427468447799e-06, 3.349107468382024e-06, 2.815013118267575e-06, 1.7303434359323964e-06, 8.539640947431121e-07, 8.050927457116811e-07, 6.964943085882625e-07]",8.102208953666284e-17,5.551115123125783e-16,"[0.9419412299457247, 4.264427468419389e-06, 3.3491074683784084e-06, 2.815013118277102e-06, 1.7303434359654898e-06, 8.539640947578575e-07, 8.050927457136854e-07, 6.964943085865924e-07]"
50,10,metastable_reversible,16,"[0.8872532806716629, 1.8185328495842793e-11, 1.1216539817738674e-11, 7.924299393725865e-12, 2.9941158481364422e-12, 7.292971451959965e-13, 6.481757584246413e-13, 4.851066043617006e-13]",2.3532981884276536e-16,1.7763568394002505e-15,"[0.8872532806716646, 1.81853416334098e-11, 1.1216520834748031e-11, 7.924298856072173e-12, 2.9940884063888564e-12, 7.292546751356071e-13, 6.481743292008007e-13, 4.851043218935153e-13]"
50,10,directed_cycle_normal,2,"[0.9945585300304386, 0.9945585300304378, 0.978481395548591, 0.9784813955485906, 0.952496378015923, 0.9524963780159226, 0.9177704894228919, 0.9177704894228913]",3.469446951953614e-16,1.3322676295501878e-15,"[0.9945585300304399, 0.9945585300304373, 0.9784813955485915, 0.9784813955485908, 0.952496378015923, 0.9524963780159226, 0.9177704894228916, 0.9177704894228913]"
50,10,directed_cycle_normal,4,"[0.9891466696563073, 0.9891466696563059, 0.9574258414347186, 0.9574258414347181, 0.9072493501334505, 0.90724935013345, 0.8423026712555345, 0.8423026712555336]",9.992007221626409e-16,2.1094237467877974e-15,"[0.9891466696563094, 0.989146669656304, 0.9574258414347192, 0.957425841434718, 0.9072493501334521, 0.9072493501334512, 0.8423026712555342, 0.8423026712555334]"
50,10,directed_cycle_normal,8,"[0.978411134092164, 0.9784111340921603, 0.9166642418469805, 0.9166642418469764, 0.8231013833175681, 0.8231013833175679, 0.709473790004209, 0.7094737900042083]",1.8457457784393227e-15,3.9968028886505635e-15,"[0.978411134092168, 0.9784111340921575, 0.9166642418469801, 0.9166642418469776, 0.8231013833175711, 0.8231013833175695, 0.7094737900042084, 0.7094737900042071]"
50,10,directed_cycle_normal,16,"[0.9572883473155148, 0.9572883473155083, 0.8402733322808952, 0.8402733322808946, 0.677495887219297, 0.6774958872192949, 0.5033530587029361, 0.5033530587029357]",3.0253577421035516e-15,7.549516567451064e-15,"[0.9572883473155224, 0.9572883473155019, 0.8402733322808988, 0.8402733322808943, 0.6774958872192991, 0.6774958872192967, 0.5033530587029356, 0.5033530587029338]"
50,10,directed_nonnormal,2,"[0.1303888484720721, 0.12279359677878267, 0.11883323835465702, 0.11533139274767518, 0.1115286006658942, 0.1081832129747494, 0.1039476283388699, 0.09785822200391306]",0.01579177318618971,0.017645003019165953,"[0.14572038956079722, 0.14043859979794862, 0.1337140894148142, 0.13261385512003943, 0.12908582944336555, 0.12378465593077835, 0.11891748634454555, 0.11092402021384233]"
50,10,directed_nonnormal,4,"[0.013953206262504786, 0.013274707635214296, 0.011687831241812484, 0.010471502134611788, 0.009693238156973502, 0.009271246603384013, 0.008047770200171177, 0.007908106790791684]",0.006318376840651974,0.007281225671245709,"[0.021234431933750495, 0.019723000313208373, 0.017879457708032925, 0.01758643456979881, 0.016663151363081663, 0.015322641043901181, 0.014141368558505178, 0.012304138260400901]"
50,10,directed_nonnormal,8,"[0.00013897271520509896, 0.0001139849579462755, 9.651899354628364e-05, 8.305502108407426e-05, 8.018563878536211e-05, 6.911464101552109e-05, 5.818904085304963e-05, 4.9133348886910293e-05]",0.00020543940466752914,0.0003119283843439839,"[0.00045090109954908287, 0.00038899674135481756, 0.00031967500793333796, 0.00030928268087781466, 0.00027766061334897024, 0.00023478332856024508, 0.00019997830470747877, 0.00015139181833106135]"
50,10,directed_nonnormal,16,"[1.2363973823640121e-08, 7.898219954849375e-09, 5.630443538453617e-09, 4.610532567480235e-09, 4.0964480460369575e-09, 3.4710423360200367e-09, 2.9876575114953985e-09, 1.9753293506401847e-09]",8.807174240064842e-08,1.909478277509318e-07,"[2.0331180157457192e-07, 1.5131846478466683e-07, 1.0219211069717968e-07, 9.565577669096815e-08, 7.709541620532636e-08, 5.512321136982799e-08, 3.999132235367723e-08, 2.2919482657585078e-08]"
50,11,reversible,2,"[0.49799362426465954, 0.49543035110993505, 0.4882408752033746, 0.48551370725678217, 0.48427125317230607, 0.48087919387356226, 0.47662729189825104, 0.47427022127028445]",1.5959455978986625e-16,4.440892098500626e-16,"[0.49799362426465943, 0.49543035110993494, 0.48824087520337467, 0.4855137072567826, 0.48427125317230607, 0.48087919387356237, 0.4766272918982508, 0.4742702212702847]"
50,11,reversible,4,"[0.24799764980825106, 0.24545123280091363, 0.2383791522193573, 0.23572355993422453, 0.23451864664907585, 0.2312447991004871, 0.22717357538226068, 0.22493224278376475]",1.5612511283791264e-16,3.0531133177191805e-16,"[0.2479976498082508, 0.24545123280091344, 0.23837915221935727, 0.2357235599342248, 0.2345186466490758, 0.23124479910048718, 0.22717357538226038, 0.22493224278376478]"
50,11,reversible,8,"[0.06150283431041586, 0.06024630768348831, 0.0568246202128195, 0.05556559670806395, 0.05499899562611409, 0.05347415711102466, 0.05160783335195967, 0.050594513843734465]",6.245004513516506e-17,1.249000902703301e-16,"[0.06150283431041579, 0.0602463076834882, 0.0568246202128195, 0.055565596708064074, 0.054998995626114065, 0.05347415711102467, 0.051607833351959544, 0.05059451384373451]"
50,11,reversible,16,"[0.0037825986282144647, 0.0036296175894935364, 0.0032290374623311848, 0.00308753553752321, 0.0030248895198813366, 0.0028594854787345513, 0.0026633684632836564, 0.002559804831083856]",1.2630955309456127e-17,2.862293735361732e-17,"[0.0037825986282144577, 0.00362961758949353, 0.003229037462331174, 0.0030875355375232214, 0.003024889519881314, 0.0028594854787345504, 0.0026633684632836278, 0.0025598048310838425]"
50,11,metastable_reversible,2,"[0.985047447251853, 0.04851050610394522, 0.047656092048919796, 0.04603658217678278, 0.04196895178844857, 0.03587395507559014, 0.03497597787753113, 0.030419452481644804]",8.413408858487514e-17,4.440892098500626e-16,"[0.9850474472518534, 0.04851050610394515, 0.04765609204891975, 0.04603658217678277, 0.04196895178844857, 0.03587395507559011, 0.03497597787753116, 0.030419452481644762]"
50,11,metastable_reversible,4,"[0.9703184733373927, 0.002353269202460905, 0.0022711031093751136, 0.002119366898519642, 0.001761392914221142, 0.0012869406527654544, 0.0012233190284895502, 0.0009253430892830514]",5.045605860204416e-17,3.3306690738754696e-16,"[0.9703184733373931, 0.0023532692024609, 0.0022711031093751123, 0.0021193668985196724, 0.0017613929142211203, 0.0012869406527654574, 0.0012233190284895489, 0.0009253430892830437]"
50,11,metastable_reversible,8,"[0.9415179396998083, 5.5378759392529605e-06, 5.157909333395019e-06, 4.4917160505855735e-06, 3.102504998275894e-06, 1.6562162437120719e-06, 1.4965094454759875e-06, 8.562598328804989e-07]",1.2546688766094125e-16,8.881784197001252e-16,"[0.9415179396998092, 5.53787593925096e-06, 5.157909333413303e-06, 4.491716050540896e-06, 3.102504998268371e-06, 1.6562162437403816e-06, 1.4965094454646137e-06, 8.562598328838869e-07]"
50,11,metastable_reversible,16,"[0.8864560307765718, 3.0668097430019777e-11, 2.6604021113905638e-11, 2.0175509575738215e-11, 9.625520252728314e-12, 2.7430687061068164e-12, 2.2395354401263943e-12, 7.33188109318095e-13]",2.4646639465578064e-16,1.887379141862766e-15,"[0.8864560307765736, 3.06680699185347e-11, 2.660402869171206e-11, 2.0175513078686706e-11, 9.625537264280224e-12, 2.7430522460294993e-12, 2.2395405203648053e-12, 7.331809014103419e-13]"
50,11,directed_cycle_normal,2,"[0.9945585300304386, 0.9945585300304378, 0.978481395548591, 0.9784813955485906, 0.952496378015923, 0.9524963780159226, 0.9177704894228919, 0.9177704894228913]",3.469446951953614e-16,1.3322676295501878e-15,"[0.9945585300304399, 0.9945585300304373, 0.9784813955485915, 0.9784813955485908, 0.952496378015923, 0.9524963780159226, 0.9177704894228916, 0.9177704894228913]"
50,11,directed_cycle_normal,4,"[0.9891466696563073, 0.9891466696563059, 0.9574258414347186, 0.9574258414347181, 0.9072493501334505, 0.90724935013345, 0.8423026712555345, 0.8423026712555336]",9.992007221626409e-16,2.1094237467877974e-15,"[0.9891466696563094, 0.989146669656304, 0.9574258414347192, 0.957425841434718, 0.9072493501334521, 0.9072493501334512, 0.8423026712555342, 0.8423026712555334]"
50,11,directed_cycle_normal,8,"[0.978411134092164, 0.9784111340921603, 0.9166642418469805, 0.9166642418469764, 0.8231013833175681, 0.8231013833175679, 0.709473790004209, 0.7094737900042083]",1.8457457784393227e-15,3.9968028886505635e-15,"[0.978411134092168, 0.9784111340921575, 0.9166642418469801, 0.9166642418469776, 0.8231013833175711, 0.8231013833175695, 0.7094737900042084, 0.7094737900042071]"
50,11,directed_cycle_normal,16,"[0.9572883473155148, 0.9572883473155083, 0.8402733322808952, 0.8402733322808946, 0.677495887219297, 0.6774958872192949, 0.5033530587029361, 0.5033530587029357]",3.0253577421035516e-15,7.549516567451064e-15,"[0.9572883473155224, 0.9572883473155019, 0.8402733322808988, 0.8402733322808943, 0.6774958872192991, 0.6774958872192967, 0.5033530587029356, 0.5033530587029338]"
50,11,directed_nonnormal,2,"[0.13129851947203608, 0.1230148198319614, 0.11755540117233594, 0.11618354180760963, 0.10592869047343853, 0.10174782664405486, 0.10048092983274279, 0.09228537001391975]",0.01673817379002017,0.022472270912697767,"[0.15377079038473385, 0.13991800143758737, 0.13407669414913237, 0.13165682618380073, 0.12594346118774918, 0.11523038308254127, 0.11267364617153719, 0.10913068697117838]"
50,11,directed_nonnormal,4,"[0.013096674611938768, 0.012439335263162841, 0.011493511218949981, 0.010411662443182177, 0.008831955115075887, 0.008428663930234021, 0.007911117038662808, 0.00717733528084817]",0.006560872747027585,0.01054878136360699,"[0.023645455975545758, 0.0195770471262887, 0.017976559913959987, 0.017333519880791515, 0.015861755415950085, 0.013278041185349213, 0.012695350541588758, 0.011909506838801322]"
50,11,directed_nonnormal,8,"[0.0001175314952280311, 0.00010769106455284707, 9.701342166217513e-05, 7.572433300054588e-05, 6.75736851688712e-05, 5.9027478589361666e-05, 5.3982150601580996e-05, 4.014422839891894e-05]",0.00020977475802307278,0.0004415760930634415,"[0.0005591075882914726, 0.0003832607741849286, 0.00032315670634019305, 0.0003004509114577947, 0.00025159528487542183, 0.0001763063777198299, 0.00016117192537381798, 0.00014183635314345545]"
50,11,directed_nonnormal,16,"[8.858205577485217e-09, 7.496379292977246e-09, 7.2346068009002135e-09, 5.117370641299161e-09, 3.3411617774512205e-09, 2.3872226319660887e-09, 1.99239447800792e-09, 1.6715954338552113e-09]",9.457128169080342e-08,3.037430897076216e-07,"[3.1260129528510686e-07, 1.468888210288308e-07, 1.0443025685264178e-07, 9.02707501958196e-08, 6.330018737154466e-08, 3.1083938824687334e-08, 2.597638952870355e-08, 2.0117551073035007e-08]"
50,12,reversible,2,"[0.5090092080693436, 0.4997848682579652, 0.49368174366475254, 0.4910733062319571, 0.4886224811804586, 0.48536448971704604, 0.4842454998936402, 0.4805082773370612]",1.942890293094024e-16,4.996003610813204e-16,"[0.5090092080693434, 0.4997848682579653, 0.4936817436647523, 0.4910733062319569, 0.4886224811804581, 0.4853644897170462, 0.4842454998936403, 0.4805082773370612]"
50,12,reversible,4,"[0.2590903738993802, 0.24978491453963167, 0.24372166402787032, 0.24115299209358546, 0.23875192911494755, 0.2355786878782884, 0.23449370416724138, 0.23088820458943013]",1.734723475976807e-16,4.163336342344337e-16,"[0.25909037389938006, 0.24978491453963175, 0.24372166402787024, 0.2411529920935853, 0.23875192911494714, 0.23557868787828865, 0.2344937041672416, 0.23088820458943013]"
50,12,reversible,8,"[0.0671278218473206, 0.062392503531571206, 0.05940024951651412, 0.05815476559568895, 0.057002483656108945, 0.055497318182456, 0.054987297294073756, 0.053309363018530544]",9.107298248878237e-17,2.0122792321330962e-16,"[0.06712782184732055, 0.06239250353157114, 0.059400249516514056, 0.058154765595688815, 0.05700248365610874, 0.055497318182456144, 0.05498729729407382, 0.05330936301853054]"
50,12,reversible,16,"[0.004506144465965615, 0.003892824496937112, 0.0035283896426241404, 0.0033819767614895213, 0.003249283142964968, 0.00307995232544476, 0.0030236028637068407, 0.002841888185441465]",1.2630955309456127e-17,2.3852447794681098e-17,"[0.0045061444659656065, 0.0038928244969371173, 0.0035283896426241282, 0.0033819767614895113, 0.003249283142964944, 0.0030799523254447774, 0.003023602863706858, 0.0028418881854414715]"
50,12,metastable_reversible,2,"[0.9854483827342351, 0.05328980366348746, 0.0407735990565878, 0.036469573527255966, 0.03468967629666885, 0.031022308413562343, 0.02853911718080118, 0.024468203271148622]",8.239936510889834e-17,4.440892098500626e-16,"[0.9854483827342346, 0.0532898036634875, 0.040773599056587735, 0.03646957352725595, 0.034689676296668796, 0.03102230841356232, 0.028539117180801196, 0.02446820327114861]"
50,12,metastable_reversible,4,"[0.9711085150335191, 0.0028398031744930425, 0.0016624863800274096, 0.0013300297932599388, 0.001203373641567674, 0.0009623836193062037, 0.0008144812094594995, 0.0005986929713182196]",8.370040771588094e-17,5.551115123125783e-16,"[0.9711085150335186, 0.0028398031744930456, 0.0016624863800273723, 0.0013300297932599282, 0.001203373641567665, 0.0009623836193061796, 0.000814481209459502, 0.0005986929713182477]"
50,12,metastable_reversible,8,"[0.943051747970607, 8.064482069867184e-06, 2.7638609637574917e-06, 1.7689792509789632e-06, 1.4481081212236803e-06, 9.261822307290827e-07, 6.633796405541797e-07, 3.58433273895866e-07]",1.7751614906232174e-16,1.3322676295501878e-15,"[0.9430517479706056, 8.06448206986078e-06, 2.7638609637765165e-06, 1.7689792509590476e-06, 1.4481081212198233e-06, 9.261822307088616e-07, 6.633796405626131e-07, 3.584332739058721e-07]"
50,12,metastable_reversible,16,"[0.8893465993504169, 6.503587301126176e-11, 7.638892213732285e-12, 3.1293104995961303e-12, 2.096999411343765e-12, 8.578417314995045e-13, 4.4006856489932687e-13, 1.2846727914313938e-13]",2.9219582049560685e-16,2.220446049250313e-15,"[0.8893465993504147, 6.503587105510601e-11, 7.638927427087656e-12, 3.129287590323633e-12, 2.0970171307428067e-12, 8.57813524480843e-13, 4.400725475129817e-13, 1.2847441184288195e-13]"
50,12,directed_cycle_normal,2,"[0.9945585300304386, 0.9945585300304378, 0.978481395548591, 0.9784813955485906, 0.952496378015923, 0.9524963780159226, 0.9177704894228919, 0.9177704894228913]",3.469446951953614e-16,1.3322676295501878e-15,"[0.9945585300304399, 0.9945585300304373, 0.9784813955485915, 0.9784813955485908, 0.952496378015923, 0.9524963780159226, 0.9177704894228916, 0.9177704894228913]"
50,12,directed_cycle_normal,4,"[0.9891466696563073, 0.9891466696563059, 0.9574258414347186, 0.9574258414347181, 0.9072493501334505, 0.90724935013345, 0.8423026712555345, 0.8423026712555336]",9.992007221626409e-16,2.1094237467877974e-15,"[0.9891466696563094, 0.989146669656304, 0.9574258414347192, 0.957425841434718, 0.9072493501334521, 0.9072493501334512, 0.8423026712555342, 0.8423026712555334]"
50,12,directed_cycle_normal,8,"[0.978411134092164, 0.9784111340921603, 0.9166642418469805, 0.9166642418469764, 0.8231013833175681, 0.8231013833175679, 0.709473790004209, 0.7094737900042083]",1.8457457784393227e-15,3.9968028886505635e-15,"[0.978411134092168, 0.9784111340921575, 0.9166642418469801, 0.9166642418469776, 0.8231013833175711, 0.8231013833175695, 0.7094737900042084, 0.7094737900042071]"
50,12,directed_cycle_normal,16,"[0.9572883473155148, 0.9572883473155083, 0.8402733322808952, 0.8402733322808946, 0.677495887219297, 0.6774958872192949, 0.5033530587029361, 0.5033530587029357]",3.0253577421035516e-15,7.549516567451064e-15,"[0.9572883473155224, 0.9572883473155019, 0.8402733322808988, 0.8402733322808943, 0.6774958872192991, 0.6774958872192967, 0.5033530587029356, 0.5033530587029338]"
50,12,directed_nonnormal,2,"[0.13102266482742286, 0.12462499421761453, 0.11294383085652064, 0.11150279829140357, 0.10503549242468092, 0.10014837044701053, 0.09434042037770038, 0.09002337692354143]",0.015205509242121069,0.02041225712314307,"[0.15143492195056593, 0.13757048981690104, 0.12943464830607362, 0.12608448133120892, 0.11614358452380336, 0.11363304765171817, 0.11030330163235626, 0.10668154709023611]"
50,12,directed_nonnormal,4,"[0.014541434655597275, 0.012926911561938979, 0.010273538112613313, 0.009973630560277046, 0.009488408727230339, 0.008396594557101499, 0.007802292359029892, 0.006819670992676708]",0.005529486366008535,0.008391100930576717,"[0.02293253558617399, 0.018925639668462075, 0.016753328182116965, 0.01589729643255997, 0.013489332226037853, 0.01291246951861765, 0.012166818350998568, 0.011380952489566264]"
50,12,directed_nonnormal,8,"[0.00015141432322130128, 9.39785209756052e-05, 8.582565433245248e-05, 7.498734080731196e-05, 7.147593832456897e-05, 5.212578851484869e-05, 4.9025645830077845e-05, 4.410661187721985e-05]",0.00017759884272002845,0.0003744868651898353,"[0.0005259011884111366, 0.0003581798368604653, 0.00028067400517771456, 0.0002527240338646839, 0.00018196208390442337, 0.00016673186906922992, 0.0001480314687861955, 0.00012952607956976452]"
50,12,directed_nonnormal,16,"[8.395324198269974e-09, 6.400430257606871e-09, 5.4935443498338796e-09, 4.7417701832676135e-09, 4.413763280297857e-09, 2.4265988502729898e-09, 1.5463537562058073e-09, 1.3097193503768948e-09]",7.654809036708895e-08,2.6817673577397574e-07,"[2.765720599722457e-07, 1.2829279553338953e-07, 7.877789718249972e-08, 6.386943729283791e-08, 3.311019997884041e-08, 2.7799516163318833e-08, 2.1913315750998377e-08, 1.6777005288712974e-08]"
50,13,reversible,2,"[0.5066492052921183, 0.49928351673454724, 0.49429222807504, 0.49414961266598895, 0.4883939579131723, 0.4845825182705154, 0.4831993641641154, 0.4811961610102077]",7.632783294297951e-17,2.220446049250313e-16,"[0.5066492052921184, 0.49928351673454724, 0.4942922280750402, 0.49414961266598906, 0.4883939579131723, 0.48458251827051535, 0.48319936416411546, 0.48119616101020773]"
50,13,reversible,4,"[0.2566934172231351, 0.249284030082817, 0.24432480673538734, 0.24418383969794705, 0.2385286581260935, 0.23482021701339437, 0.23348162552860546, 0.2315497453709617]",7.632783294297951e-17,2.220446049250313e-16,"[0.25669341722313516, 0.24928403008281688, 0.24432480673538756, 0.244183839697947, 0.23852865812609353, 0.2348202170133943, 0.23348162552860546, 0.2315497453709618]"
50,13,reversible,8,"[0.06589151044569046, 0.06214252765433077, 0.059694611186284365, 0.05962574756963265, 0.05689592074743477, 0.05514053431821761, 0.054513669459479934, 0.0536152845813572]",4.5102810375396984e-17,1.1796119636642288e-16,"[0.06589151044569055, 0.06214252765433076, 0.05969461118628448, 0.05962574756963268, 0.056895920747434804, 0.0551405343182176, 0.054513669459479955, 0.05361528458135724]"
50,13,reversible,16,"[0.004341691148814538, 0.003861693743269262, 0.0035634466046816707, 0.003555229773237554, 0.003237145797698361, 0.0030404785248985366, 0.0029717401579374323, 0.0028745987407399133]",7.752045533271357e-18,2.1250362580715887e-17,"[0.004341691148814547, 0.003861693743269263, 0.0035634466046816802, 0.0035552297732375573, 0.003237145797698382, 0.0030404785248985336, 0.0029717401579374375, 0.0028745987407399233]"
50,13,metastable_reversible,2,"[0.9852163911224894, 0.050170568648457294, 0.04394729302413881, 0.04067569709828846, 0.03135057893003876, 0.030848737828267095, 0.029553175727500457, 0.02723127936925821]",8.153200337090993e-17,4.440892098500626e-16,"[0.9852163911224898, 0.05017056864845729, 0.04394729302413875, 0.040675697098288464, 0.03135057893003874, 0.030848737828267067, 0.029553175727500495, 0.027231279369258263]"
50,13,metastable_reversible,4,"[0.9706513373364222, 0.002517085958509591, 0.0019313645641495128, 0.0016545123344317136, 0.0009828587992486513, 0.0009516446255971587, 0.0008733901955805116, 0.0007415425760865879]",9.703609443745265e-17,6.661338147750939e-16,"[0.9706513373364228, 0.0025170859585095648, 0.0019313645641495145, 0.0016545123344317127, 0.000982858799248589, 0.0009516446255971555, 0.0008733901955805244, 0.0007415425760865908]"
50,13,metastable_reversible,8,"[0.942164018672985, 6.335721722562055e-06, 3.7301690796535105e-06, 2.737411064795552e-06, 9.66011419230609e-07, 9.056274934350974e-07, 7.628104337427352e-07, 5.498853921557468e-07]",1.507849803870581e-16,1.1102230246251565e-15,"[0.9421640186729862, 6.335721722526015e-06, 3.730169079652444e-06, 2.7374110647866756e-06, 9.660114192603783e-07, 9.056274934279503e-07, 7.628104337361867e-07, 5.498853921491374e-07]"
50,13,metastable_reversible,16,"[0.8876730380820292, 4.0141337828780916e-11, 1.3914160721191774e-11, 7.493404929447466e-12, 9.331798613919734e-13, 8.201700720306234e-13, 5.819154621710392e-13, 3.0236811374732654e-13]",2.344465816790813e-16,1.7763568394002505e-15,"[0.887673038082031, 4.014136974528802e-11, 1.3914161362795161e-11, 7.49341933761652e-12, 9.331780621414503e-13, 8.201611568525923e-13, 5.818797578167892e-13, 3.0237394449901054e-13]"
50,13,directed_cycle_normal,2,"[0.9945585300304386, 0.9945585300304378, 0.978481395548591, 0.9784813955485906, 0.952496378015923, 0.9524963780159226, 0.9177704894228919, 0.9177704894228913]",3.469446951953614e-16,1.3322676295501878e-15,"[0.9945585300304399, 0.9945585300304373, 0.9784813955485915, 0.9784813955485908, 0.952496378015923, 0.9524963780159226, 0.9177704894228916, 0.9177704894228913]"
50,13,directed_cycle_normal,4,"[0.9891466696563073, 0.9891466696563059, 0.9574258414347186, 0.9574258414347181, 0.9072493501334505, 0.90724935013345, 0.8423026712555345, 0.8423026712555336]",9.992007221626409e-16,2.1094237467877974e-15,"[0.9891466696563094, 0.989146669656304, 0.9574258414347192, 0.957425841434718, 0.9072493501334521, 0.9072493501334512, 0.8423026712555342, 0.8423026712555334]"
50,13,directed_cycle_normal,8,"[0.978411134092164, 0.9784111340921603, 0.9166642418469805, 0.9166642418469764, 0.8231013833175681, 0.8231013833175679, 0.709473790004209, 0.7094737900042083]",1.8457457784393227e-15,3.9968028886505635e-15,"[0.978411134092168, 0.9784111340921575, 0.9166642418469801, 0.9166642418469776, 0.8231013833175711, 0.8231013833175695, 0.7094737900042084, 0.7094737900042071]"
50,13,directed_cycle_normal,16,"[0.9572883473155148, 0.9572883473155083, 0.8402733322808952, 0.8402733322808946, 0.677495887219297, 0.6774958872192949, 0.5033530587029361, 0.5033530587029357]",3.0253577421035516e-15,7.549516567451064e-15,"[0.9572883473155224, 0.9572883473155019, 0.8402733322808988, 0.8402733322808943, 0.6774958872192991, 0.6774958872192967, 0.5033530587029356, 0.5033530587029338]"
50,13,directed_nonnormal,2,"[0.14517179256380922, 0.1375922680415748, 0.13519164526920985, 0.1314334053081129, 0.11881127841523687, 0.11157738927817754, 0.10890276171103878, 0.10234465927046671]",0.016840907672609172,0.020705254206044577,"[0.16356494104250985, 0.15829752224761937, 0.15048510992929479, 0.1440471143323265, 0.1343962919014646, 0.13079147864342658, 0.12239404573556993, 0.12177595740628842]"
50,13,directed_nonnormal,4,"[0.01830243757284863, 0.015301179253370023, 0.013812412820834816, 0.013190357116152395, 0.011757699684424276, 0.011015807825632986, 0.009944957818976476, 0.008721973343009799]",0.007267321238370586,0.009756926296365523,"[0.026753489938239717, 0.025058105549735546, 0.022645768310431934, 0.02074957114747034, 0.01806236327686368, 0.017106410885733912, 0.014980302431520782, 0.014829383802218174]"
50,13,directed_nonnormal,8,"[0.0002489321514474807, 0.00019001094186257833, 0.00016017765882159174, 0.00013054033119410733, 0.00010264153419486495, 8.86612770757143e-05, 8.71158069087783e-05, 5.984601659715359e-05]",0.00028528825376485957,0.0004668170724280132,"[0.0007157492238754939, 0.0006279086537416875, 0.0005128308223697633, 0.00043054470280393364, 0.0003262489671453936, 0.00029262929339155566, 0.00022440946093982747, 0.00021991062395349074]"
50,13,directed_nonnormal,16,"[3.65605332430305e-08, 2.3656243400125353e-08, 1.79597763897217e-08, 1.4078625997981836e-08, 7.54828458756577e-09, 6.36558934777315e-09, 4.875644317402486e-09, 4.1646126287505136e-09]",1.9131396163698612e-07,4.757364182353413e-07,"[5.122969514783718e-07, 3.942692774436983e-07, 2.6299545237244767e-07, 1.8536874111252754e-07, 1.0643838856343615e-07, 8.563190335084117e-08, 5.035960615930395e-08, 4.836068252761361e-08]"
50,14,reversible,2,"[0.5018643621268885, 0.4961572633889935, 0.49185341203973376, 0.4895065304655334, 0.48250929825316996, 0.48139320345627973, 0.4780042805686835, 0.47715090740164784]",2.220446049250313e-16,4.440892098500626e-16,"[0.5018643621268881, 0.4961572633889932, 0.4918534120397336, 0.48950653046553333, 0.4825092982531702, 0.48139320345628017, 0.47800428056868344, 0.477150907401648]"
50,14,reversible,4,"[0.25186783797302853, 0.2461720300136549, 0.24191977893512814, 0.23961664336840416, 0.2328152229007665, 0.23173941633389902, 0.2284880922419847, 0.22767298843421588]",2.1163626406917047e-16,5.273559366969494e-16,"[0.25186783797302825, 0.24617203001365476, 0.24191977893512795, 0.2396166433684041, 0.23281522290076676, 0.23173941633389955, 0.22848809224198466, 0.22767298843421607]"
50,14,reversible,8,"[0.06343740780520776, 0.0606006683610439, 0.05852517944002124, 0.05741613577914104, 0.05420292801433368, 0.05370315708277619, 0.052206808296381725, 0.05183498966256665]",9.974659986866641e-17,2.42861286636753e-16,"[0.06343740780520761, 0.06060066836104375, 0.058525179440021176, 0.05741613577914096, 0.05420292801433371, 0.05370315708277643, 0.05220680829638168, 0.05183498966256668]"
50,14,reversible,16,"[0.004024304709044235, 0.003672441005805226, 0.0034251966284866912, 0.003296612647808759, 0.002937957405327033, 0.002884029080657339, 0.0027255508324951494, 0.0026868661533183866]",1.2522535092207576e-17,2.1250362580715887e-17,"[0.004024304709044216, 0.003672441005805208, 0.003425196628486677, 0.0032966126478087506, 0.002937957405327042, 0.0028840290806573603, 0.0027255508324951472, 0.002686866153318395]"
50,14,metastable_reversible,2,"[0.9851589845147082, 0.054616679190890326, 0.039954828748234326, 0.03948484423520178, 0.03564341882769222, 0.03154052420581036, 0.028705799706098285, 0.026975907127456185]",1.1015494072452725e-16,5.551115123125783e-16,"[0.9851589845147087, 0.05461667919089039, 0.03995482874823436, 0.03948484423520169, 0.0356434188276922, 0.031540524205810355, 0.028705799706098344, 0.026975907127456237]"
50,14,metastable_reversible,4,"[0.9705382247700509, 0.0029829816458406414, 0.0015963883403007308, 0.0015590529242781727, 0.0012704533057262706, 0.000994804667177288, 0.0008240229367666265, 0.0007276995653491526]",1.7783626134193486e-16,1.3322676295501878e-15,"[0.9705382247700522, 0.002982981645840639, 0.0015963883403007353, 0.0015590529242781401, 0.0012704533057262832, 0.0009948046671773088, 0.0008240229367666357, 0.0007276995653491441]"
50,14,metastable_reversible,8,"[0.9419444457398022, 8.898179499408252e-06, 2.5484557330464505e-06, 2.4306460206823877e-06, 1.6140516020442775e-06, 9.89636325826832e-07, 6.790138003422763e-07, 5.295466574183985e-07]",2.8900398877358224e-16,2.220446049250313e-15,"[0.9419444457398044, 8.898179499422128e-06, 2.548455733048136e-06, 2.4306460207002203e-06, 1.6140516020308408e-06, 9.896363258377562e-07, 6.790138003175109e-07, 5.295466574093332e-07]"
